step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J21_stopped,J21_accumulated_waiting_time,J21_average_speed,J31_stopped,J31_accumulated_waiting_time,J31_average_speed,J32_stopped,J32_accumulated_waiting_time,J32_average_speed,J44_stopped,J44_accumulated_waiting_time,J44_average_speed,J46_stopped,J46_accumulated_waiting_time,J46_average_speed,J47_stopped,J47_accumulated_waiting_time,J47_average_speed,J50_stopped,J50_accumulated_waiting_time,J50_average_speed,J51_stopped,J51_accumulated_waiting_time,J51_average_speed,J52_stopped,J52_accumulated_waiting_time,J52_average_speed,J53_stopped,J53_accumulated_waiting_time,J53_average_speed,J54_stopped,J54_accumulated_waiting_time,J54_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
285.0,1,2.0,0.125,11.179291471991949,0,0.0,0.9972739998042857,0,0.0,0.6292037480581325,0,0.0,1.0,0,0.0,0.6643627741126975,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.93438339379246,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
290.0,1,7.0,0.4375,10.088792933495984,0,0.0,0.9593746663689658,0,0.0,0.09892797300649447,0,0.0,1.0,0,0.0,0.5551850299811067,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9374237109279171,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
295.0,1,12.0,0.9230769230769231,11.047953735139485,0,0.0,0.8407082509683642,0,0.0,0.7437752449978051,0,0.0,1.0,0,0.0,0.8588445444157129,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
300.0,1,17.0,1.1333333333333333,10.669952675652974,0,0.0,1.0,0,0.0,0.23673610796523778,0,0.0,1.0,0,0.0,0.6103018490972967,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9583685384250922,0,0.0,0.9532353156997407,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
305.0,1,22.0,1.6923076923076923,10.056120239049335,0,0.0,1.0,0,0.0,0.8824106744283312,0,0.0,1.0,0,0.0,0.8992399238692634,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
310.0,0,0.0,0.0,11.29788548926821,0,0.0,0.9507965199604408,0,0.0,0.49100595244030654,0,0.0,1.0,0,0.0,0.37661072400389206,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
315.0,0,0.0,0.0,11.852944462716675,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9000771751155432,0,0.0,0.9261922435103674,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
320.0,0,0.0,0.0,10.810324790479665,0,0.0,0.9699330407120863,0,0.0,0.48449116842019324,0,0.0,1.0,0,0.0,0.6246450751508752,0,0.0,1.0,0,0.0,1.0,0,0.0,0.964880956737579,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
325.0,3,0.0,0.0,9.739353816454216,0,0.0,0.9812237115342134,1,0.0,0.0,0,0.0,0.9291873779381072,1,0.0,0.4847527802675303,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,0.0
330.0,0,0.0,0.0,11.67280856481142,0,0.0,1.0,0,0.0,0.784845328654152,0,0.0,1.0,0,0.0,0.8442564033614064,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
335.0,0,0.0,0.0,8.867816948189484,0,0.0,0.9315565831952242,0,0.0,0.21570720634344523,0,0.0,0.930794442539656,0,0.0,0.522911207242747,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9161075214046538,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
340.0,2,1.0,0.06666666666666667,10.07552919239161,0,0.0,1.0,0,0.0,0.8943354298186718,0,0.0,1.0,0,0.0,0.7508605932483663,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
345.0,0,0.0,0.0,9.783468947714677,0,0.0,1.0,0,0.0,0.26769128173176726,0,0.0,1.0,0,0.0,0.6541934297628063,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
350.0,0,0.0,0.0,11.836514207949083,0,0.0,0.9793546607722871,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9946126181798579,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
355.0,0,0.0,0.0,10.229756115554908,0,0.0,1.0,0,0.0,0.503416312562209,0,0.0,1.0,0,0.0,0.49129556360957183,0,0.0,1.0,0,0.0,1.0,0,1.0,0.9737253831197401,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,1.0
360.0,0,0.0,0.0,10.941330553609564,0,0.0,1.0,0,0.0,1.0,0,0.0,0.98267786860462,0,0.0,0.9196975172553633,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9858410158524096,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
365.0,1,5.0,0.2777777777777778,9.804470336259461,0,0.0,0.9702642716976522,0,0.0,0.48753972708925225,0,0.0,1.0,0,0.0,0.5594466054027141,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
370.0,3,10.0,0.5263157894736842,9.679809666864928,0,0.0,0.9884166221509371,1,0.0,0.0,0,0.0,0.9551549490263331,1,0.0,0.4458390573309607,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,0.0
375.0,2,18.0,1.2,10.04895801439796,0,0.0,0.9177741086036838,0,0.0,0.6325590197325881,0,0.0,1.0,0,0.0,0.79851048700965,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
380.0,2,28.0,1.5555555555555556,8.724876349278237,0,0.0,1.0,0,0.0,0.15208164716235473,0,0.0,1.0,0,0.0,0.5367181892211614,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
385.0,0,0.0,0.0,10.960261735738072,0,0.0,0.95762080396267,0,0.0,0.9473757199798518,0,0.0,1.0,0,0.0,0.886701358382726,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9553652290884821,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
390.0,0,0.0,0.0,10.51378594468106,0,0.0,0.9696483835258634,0,0.0,0.24087219401885188,0,0.0,1.0,0,0.0,0.577758954305436,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
395.0,0,0.0,0.0,11.852164204192086,0,0.0,0.917070133781577,0,0.0,0.9951235675640926,0,0.0,1.0,0,0.0,0.9548649736457535,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
400.0,0,0.0,0.0,11.178609110596886,0,0.0,1.0,0,0.0,0.4416666616642621,0,0.0,1.0,0,0.0,0.46386699002938514,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9463487498295878,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
